name,image,url,productid
Gel Dưỡng Ẩm Bioderma Làm Dịu Cho Da Rất Khô 500ml,,https://hasaki.vn/san-pham/gel-duong-am-bioderma-lam-diu-cho-da-rat-kho-500ml-101175.html,422207575
[Mini] Kem Dưỡng L'Oreal Siêu Cấp Ẩm Căng Mịn Da 15ml,,https://hasaki.vn/san-pham/kem-duong-l-oreal-paris-sieu-cap-am-cang-min-da-15ml-97959.html,422205612
"Kem Dưỡng Ẩm Avène Chuyên Biệt Cho Da Khô, Nhạy Cảm 100ml",,https://hasaki.vn/san-pham/kem-duong-cho-da-kho-avene-cold-cream-100ml-865.html,100180086
Combo 2 Dầu Tẩy Trang Cocoon Chiết Xuất Hoa Hồng 140ml,,https://hasaki.vn/san-pham/combo-2-dau-tay-trang-cocoon-chiet-xuat-hoa-hong-140ml-137428.html,422228248
"Kem Dưỡng Mắt Swiss Image Giảm Nếp Nhăn, Ngừa Lão Hoá 15ml",,https://hasaki.vn/san-pham/kem-duong-mat-swiss-image-giam-nep-nhan-va-ngua-lao-hoa-15ml-135093.html,422226399
"Combo Mặt Nạ Banobagi Dưỡng Sáng, Cấp Nước Cho Da 30gx10",,https://hasaki.vn/san-pham/mat-na-banobagi-duong-sang-cap-nuoc-cho-da-hop-10-mieng-104335.html,422209718
Combo Vichy Kem Chống Nắng + Gel Rửa Mặt Dành Cho Da Dầu Mụn 50ml+50ml,,https://hasaki.vn/san-pham/combo-vichy-kem-chong-nang-kiem-dau-spf50-50ml-gel-rua-mat-da-dau-mun-50ml-88945.html,201600200
Sữa Rửa Mặt Neutrogena Ngăn Ngừa Mụn 175ml,,https://hasaki.vn/san-pham/sua-rua-mat-neutrogena-ngan-ngua-mun-175ml-101985.html,422208075
Gel Giảm Mụn Acnes Đầu Trắng Và Đầu Đen 18g,,https://hasaki.vn/san-pham/gel-duong-acnes-giam-mun-dau-trang-va-mun-dau-den-18g-69878.html,226200017
Combo Cocoon Nước Tẩy Trang Bí Đao 140ml + Tẩy Da Chết Mặt Cà Phê Đắk Lắk 150ml,,https://hasaki.vn/san-pham/combo-cocoon-nuoc-tay-trang-bi-dao-140ml-tay-da-chet-mat-ca-phe-dak-lak-150ml-116145.html,422217420
"Sữa Rửa Mặt Paula's Choice Ngừa Mụn, Se Lỗ Chân Lông 177ml",,https://hasaki.vn/san-pham/sua-rua-mat-paula-s-choice-ngua-mun-se-lo-chan-long-177ml-2327.html,100190050
Sữa Rửa Mặt St.Ives Tẩy Tế Bào Chết Cà Phê & Dừa 170g,,https://hasaki.vn/san-pham/sua-rua-mat-tay-te-bao-chet-dua-cafe-st-ives-170g-71277.html,207300009
Kem Dưỡng Angel's Liquid Làm Mờ Nám Chuyên Sâu 50ml,,https://hasaki.vn/san-pham/kem-duong-angel-s-liquid-lam-mo-nam-chuyen-sau-50ml-98581.html,422205884
Khăn Lau Mặt Khô Jomi 80 Miếng (20x15cm),,https://hasaki.vn/san-pham/khan-lau-mat-kho-jomi-80-mieng-115711.html,422217091
"Combo 2 Nước Tẩy Trang La Roche-Posay Cho Da Dầu, Nhạy Cảm 400ml",,https://hasaki.vn/san-pham/combo-2-nuoc-tay-trang-la-roche-posay-cho-da-dau-nhay-cam-400ml-114936.html,422216602
"Sữa Chống Nắng Elixir Nâng Tông, Kiềm Dầu 35g",,https://hasaki.vn/san-pham/sua-chong-nang-elixir-nang-tong-kiem-dau-35g-123892.html,422222330
Combo CeraVe Kem Dưỡng Cho Da Khô Đến Rất Khô 50ml + Sữa Rửa Mặt Cho Da Thường Đến Khô 30ml,,https://hasaki.vn/san-pham/combo-cerave-kem-duong-cho-da-kho-den-rat-kho-50ml-sua-rua-mat-cho-da-thuong-den-kho-30ml-121684.html,422219818
Kem Chống Nắng Vichy Có Màu Thoáng Mịn Ngăn Sạm Da 50ml,,https://hasaki.vn/san-pham/kem-chong-nang-vichy-ngua-sam-da-giam-tham-nam-mau-da-50ml-1944.html,100160021
"Combo Mặt Nạ Banobagi Dưỡng Sáng, Thư Giãn Da 30gx10",,https://hasaki.vn/san-pham/mat-na-banobagi-duong-sang-thu-gian-da-hop-10-mieng-104333.html,422209717
Combo Bioderma Nước Tẩy Trang 500ml + Gel Rửa Mặt Cho Da Dầu & Hỗn Hợp 200ml,,https://hasaki.vn/san-pham/combo-bioderma-nuoc-tay-trang-500ml-gel-rua-mat-cho-da-dau-hon-hop-200ml-114966.html,422216610
Kem Dưỡng Bio-essence Vàng 24K Ngừa Lão Hóa Ban Đêm 40g,,https://hasaki.vn/san-pham/kem-duong-bio-essence-vang-24k-ngua-lao-hoa-ban-dem-40g-11551.html,222600033
Mặt Nạ BNBG Vitamin A Hỗ Trợ Nâng Cơ 30ml (Mới),,https://hasaki.vn/san-pham/mat-na-bnbg-vitamin-a-ho-tro-nang-co-30ml-moi-119632.html,422218783
"Mặt Nạ Naruko Ý Dĩ Nhân Đỏ Se Lỗ Chân Lông, Sáng Da 25ml",,https://hasaki.vn/san-pham/mat-na-naruko-y-di-nhan-do-se-khit-lo-chan-long-lam-sang-da-25ml-55873.html,308500009
"Mặt Nạ Wonjin Siêu Tinh Chất Nâng Cơ, Trẻ Hoá Da 27g",,https://hasaki.vn/san-pham/mat-na-wonjin-sieu-tinh-chat-nang-co-tre-hoa-da-27g-118576.html,422218571
Combo Cocoon Mặt Nạ Nghệ Hưng Yên + Mặt Nạ Bí Đao 30mlx2,,https://hasaki.vn/san-pham/combo-cocoon-mat-na-nghe-hung-yen-mat-na-bi-dao-30mlx2-130288.html,422225061
Combo Some By Mi Nước Hoa Hồng + Tinh Chất Cho Da Mụn 2 Món,,https://hasaki.vn/san-pham/combo-some-by-mi-nuoc-hoa-hong-tinh-chat-cho-da-mun-2-mon-90941.html,422200860
"Mặt Nạ Some By Mi Tràm Trà Làm Dịu Da, Giảm Mụn 25g",,https://hasaki.vn/san-pham/mat-na-chiet-xuat-tram-tra-lam-diu-da-giam-mun-some-by-mi-74426.html,345800009
Combo Vichy Kem Dưỡng Ngừa Lão Hóa + Gel Rửa Mặt Sạch Sâu 50ml+50ml,,https://hasaki.vn/san-pham/combo-vichy-kem-duong-ngua-lao-hoa-50ml-gel-rua-mat-sach-sau-50ml-89603.html,201600206
Sữa Chống Nắng Bioré Trang Điểm SPF 50+/PA++++ 30ml,,https://hasaki.vn/san-pham/sua-chong-nang-trang-diem-biore-spf-50-pa-30ml-6484.html,213300004
Máy Rửa Mặt Emmié Sonic Extra Màu Tím,,https://hasaki.vn/san-pham/may-rua-mat-emmie-sonic-extra-mau-tim-129820.html,422224756
[Mua 1 Tặng 1] Naris Cosmetics Kem Chống Nắng Dưỡng Sáng Da 90g Tặng Son Thỏi Màu Ngẫu Nhiên 3.7g,,https://hasaki.vn/san-pham/mua-1-tang-1-naris-cosmetics-kem-chong-nang-duong-sang-da-90g-tang-son-thoi-mau-ngau-nhien-37g-135696.html,422227296
Sữa Rửa Mặt Senka Đất Sét Trắng Làm Đều Màu Da 120g,,https://hasaki.vn/san-pham/sua-rua-mat-tao-bot-senka-chiet-xuat-dat-set-trang-120g-4174.html,223600001
"Serum Timeless Hyaluronic Acid Cấp Nước, Dưỡng Ẩm Da 60ml",,https://hasaki.vn/san-pham/tinh-chat-duong-am-cap-nuoc-cho-da-timeless-60ml-55090.html,208000001
Mặt Nạ Foodaholic Chiết Xuất Vitamin C Dưỡng Sáng Da 23g,,https://hasaki.vn/san-pham/mat-na-foodaholic-chiet-xuat-vitamin-c-duong-sang-da-23g-85441.html,365000015
Kem Dưỡng Ban Đêm Eucerin Dành Cho Da Lão Hoá 50ml,,https://hasaki.vn/san-pham/kem-duong-ban-dem-eucerin-danh-cho-da-lao-hoa-50ml-3285.html,100130010
Serum Hada Labo Retinol B3 Ngừa Lão Hóa 30ml (Mới),,https://hasaki.vn/san-pham/serum-hada-labo-retinol-b3-ngua-lao-hoa-30ml-moi-131512.html,422225573
Gel Tẩy Tế Bào Chết Arrahan Than Hoạt Tính 180ml,,https://hasaki.vn/san-pham/gel-tay-te-bao-chet-arrahan-than-hoat-tinh-180ml-90265.html,422200265
Combo Kem Chống Nắng Cell Fusion C Nâng Tông Da 50ml+35ml,,https://hasaki.vn/san-pham/combo-kem-chong-nang-cell-fusion-c-nang-tong-da-50ml-35ml-115755.html,422217104
Mặt Nạ Foodaholic Chiết Xuất Collagen Làm Săn Chắc Da 23g,,https://hasaki.vn/san-pham/mat-na-foodaholic-chiet-xuat-collagen-lam-san-chac-da-23g-85449.html,365000019
"Mặt Nạ Foodaholic Vitamin K Se Lỗ Chân Lông, Làm Dịu Da 23g",,https://hasaki.vn/san-pham/mat-na-foodaholic-chiet-xuat-vitamin-k-ho-tro-se-lo-chan-long-lam-diu-da-23g-85447.html,365000018
Combo 2 Kem Dưỡng Ẩm Neutrogena Cấp Nước Cho Da Dầu 15g,,https://hasaki.vn/san-pham/combo-2-kem-duong-am-neutrogena-cap-nuoc-cho-da-dau-15g-104249.html,422209663
"Tinh Chất Dr.Pepti Ngừa Lão Hóa, Căng Mịn Da 50ml",,https://hasaki.vn/san-pham/tinh-chat-dr-pepti-ngua-lao-hoa-cang-min-da-50ml-125780.html,422223232
"Serum DrCeutics BHA + Zinc Giảm Mụn, Giảm Tiết Dầu 30g",,https://hasaki.vn/san-pham/serum-drceutics-bha-zinc-giam-mun-giam-tiet-dau-30g-136441.html,422227684
"Bột Ngũ Hoa Hạt Milaganics Làm Dịu Da, Ngăn Ngừa Mụn 100g",,https://hasaki.vn/san-pham/bot-ngu-hoa-hat-milaganics-lam-diu-da-ngan-ngua-mun-100g-101377.html,422207729
Mặt Nạ Cocoon Bí Đao Giảm Dầu & Mụn 30ml,,https://hasaki.vn/san-pham/mat-na-cocoon-chiet-xuat-bi-dao-giam-dau-mun-30ml-86705.html,308100018
Dung Dịch Chấm Mụn Cocoon Bí Đao Làm Giảm Mụn (Mới) 5ml,,https://hasaki.vn/san-pham/dung-dich-cham-mun-cocoon-bi-dao-lam-giam-ngua-mun-5ml-99225.html,422206437
Kem Dưỡng Dr.Pepti Chiết Xuất Rau Má Dưỡng Ẩm Và Dịu Da 70ml,,https://hasaki.vn/san-pham/kem-duong-dr-pepti-chiet-xuat-rau-ma-duong-am-va-diu-da-70ml-106539.html,422211190
Kem Dưỡng Ẩm Bioderma Cho Da Khô Nhạy Cảm 200ml,,https://hasaki.vn/san-pham/kem-duong-am-bioderma-cho-da-kho-nhay-cam-200ml-97403.html,422205242
Combo 2 Sữa Rửa Mặt Vichy Dạng Gel Làm Sạch Sâu Da Dầu Mụn 50ml,,https://hasaki.vn/san-pham/combo-2-sua-rua-mat-vichy-dang-gel-lam-sach-sau-da-dau-mun-50ml-114721.html,422216487
Gel Chống Nắng Anessa Cho Da Nhạy Cảm & Trẻ Em 90g (Mới),,https://hasaki.vn/san-pham/gel-chong-nang-anessa-cho-da-nhay-cam-tre-em-90g-moi-117696.html,422218364
Serum Chống Nắng Dưỡng Thể Bioré Peach Pearly 130ml,,https://hasaki.vn/san-pham/serum-chong-nang-duong-the-biore-peach-pearly-130ml-121308.html,422219670
Combo Bông Bạch Tuyết Bông Tẩy Trang Calla Mềm Mịn + Giúp Sạch Sâu 500gx2 (Túi),,https://hasaki.vn/san-pham/combo-bong-bach-tuyet-bong-tay-trang-calla-mem-min-giup-sach-sau-500gx2-tui-124712.html,422222780
Nước Tẩy Trang Swiss Image Cho Da Hỗn Hợp & Da Dầu 400ml,,https://hasaki.vn/san-pham/nuoc-tay-trang-swiss-image-cho-da-hon-hop-da-dau-400ml-110806.html,422214159
"Kem Dưỡng Meishoku Sáng Da, Ngăn Ngừa Lão Hóa 55g",,https://hasaki.vn/san-pham/kem-duong-sang-da-chong-lao-hoa-meishoku-55g-74590.html,232500021
Tẩy Tế Bào Chết Rosette Thu Nhỏ Lỗ Chân Lông 120g,,https://hasaki.vn/san-pham/tay-te-bao-chet-rosette-thu-nho-lo-chan-long-120g-135217.html,422227271
"Gel Rửa Mặt Avène Làm Sạch Da, Giảm Nhờn Mụn 200ml",,https://hasaki.vn/san-pham/gel-rua-mat-avene-danh-cho-da-nhon-mun-200ml-891.html,100240071
Combo 10 Mặt Nạ Sur.Medic+ Phục Hồi & Làm Dịu Da Cấp Tốc 28g,,https://hasaki.vn/san-pham/combo-10-mat-na-sur-medic-phuc-hoi-lam-diu-da-cap-toc-28g-130092.html,422224986
Combo Hada Labo Kem Rửa Mặt & Lotion Dưỡng Ẩm Da Thường,,https://hasaki.vn/san-pham/bo-doi-hada-labo-sua-rua-mat-lotion-duong-am-da-thuong-92445.html,422202168
"Sữa Rửa Mặt SVR Dạng Sữa Cấp Ẩm, Không Chứa Xà Phòng 55ml",,https://hasaki.vn/san-pham/sua-rua-mat-svr-dang-sua-cap-am-khong-chua-xa-phong-55ml-128960.html,422224620
Combo 10 Mặt Nạ BNBG Dưỡng Ẩm Cho Mọi Loại Da 30ml (Mới),,https://hasaki.vn/san-pham/combo-10-mat-na-bnbg-duong-am-cho-moi-loai-da-30ml-moi-135109.html,422226640
Sữa Tắm Eucerin Dịu Nhẹ Cho Da Nhạy Cảm 400ml,,https://hasaki.vn/san-pham/sua-tam-eucerin-cho-da-nhay-cam-400ml-66988.html,204100027
Kem Dưỡng Eucerin Làm Sáng Cho Da Nhờn Mụn SPF 30 50ml,,https://hasaki.vn/san-pham/kem-duong-eucerin-lam-sang-cho-da-nhon-mun-spf-30-50ml-99535.html,422206540
Kem Chống Nắng Neogen Dermalogy Cho Da Treatment 50ml,,https://hasaki.vn/san-pham/kem-chong-nang-neogen-dermalogy-cho-da-treatment-50ml-114717.html,422216296
"Combo La Roche-Posay Làm Sạch Sâu Cho Da Dầu, Nhạy Cảm",,https://hasaki.vn/san-pham/combo-la-roche-posay-gel-rua-mat-cho-da-dau-200ml-nuoc-tay-trang-da-nhay-cam-50ml-84237.html,204900120
"Mặt Nạ Naruko Bạch Ngọc Lan Dưỡng Sáng, Săn Chắc Da 30ml",,https://hasaki.vn/san-pham/mat-na-naruko-bach-ngoc-lan-duong-sang-san-chac-da-30ml-55792.html,308500015
"Kem Chấm Mụn Tia'm Giảm Mụn, Mờ Thâm, Liền Sẹo 30ml",,https://hasaki.vn/san-pham/kem-cham-mun-tia-m-giam-mun-mo-tham-lien-seo-30ml-117199.html,422218113
[Mini] Sữa Rửa Mặt Eucerin Dạng Bọt Sạch Sâu Cho Da Nhờn 50g,,https://hasaki.vn/san-pham/sua-rua-mat-eucerin-cho-da-mun-va-nhon-nhieu-50g-108690.html,422211909
Gel Chống Nắng Sunplay Dưỡng Da Sáng Mịn 70g,,https://hasaki.vn/san-pham/gel-chong-nang-sunplay-duong-da-sang-min-spf50-pa-70g-12079.html,249500012
"Sữa Chống Nắng Elixir Nâng Tông, Ngừa Lão Hóa 35g",,https://hasaki.vn/san-pham/sua-chong-nang-elixir-nang-tong-ngua-lao-hoa-35g-123880.html,422222326
Gel Dưỡng Ẩm Ban Đêm Paula’s Choice Cho Da Mềm Mịn 60ml,,https://hasaki.vn/san-pham/gel-duong-am-ban-dem-paula-s-choice-cho-da-mem-min-60ml-2312.html,100170017
Serum Acnes Vitamin C Làm Mờ Sẹo & Vết Thâm 15ml,,https://hasaki.vn/san-pham/tinh-chat-acnes-vitamin-c-lam-mo-seo-vet-tham-15ml-69948.html,226200023
"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-100ml-97721.html,422205414
Dầu Tẩy Trang Bioderma Hỗ Trợ Sạch Sâu Dịu Nhẹ 150ml,,https://hasaki.vn/san-pham/dau-tay-trang-bioderma-ho-tro-sach-sau-diu-nhe-150ml-129068.html,422224607
Kem Dưỡng Ẩm Freeplus Màng Nước Mỏng Nhẹ Tươi Mát 50g,,https://hasaki.vn/san-pham/kem-duong-am-freeplus-mang-nuoc-mong-nhe-tuoi-mat-50g-91573.html,422201356
Combo 2 Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 140 Miếng,,https://hasaki.vn/san-pham/combo-2-bong-tay-trang-ceiba-100-chat-lieu-cotton-140-mieng-97301.html,422205181
"Gel Rửa Mặt La Roche-Posay Mờ Thâm, Sáng Da 200ml",,https://hasaki.vn/san-pham/gel-rua-mat-la-roche-posay-mo-tham-sang-da-200ml-127328.html,422223868
"Combo Serum Balance Active Formula Sáng Da, Mờ Thâm & Cấp Nước Dưỡng Ẩm 30mlx2",,https://hasaki.vn/san-pham/combo-serum-balance-active-formula-sang-da-mo-tham-cap-nuoc-duong-am-30mlx2-120900.html,422219537
Sữa Dưỡng Naris Cosmetics Collagen Ngăn Ngừa Lão Hóa 150ml,,https://hasaki.vn/san-pham/sua-duong-collagen-chong-lao-hoa-naris-cosmetic-150ml-67988.html,248700041
Sữa Chống Nắng Senka Cho Da Nhạy Cảm 40ml,,https://hasaki.vn/san-pham/sua-chong-nang-senka-cho-da-nhay-cam-40ml-107744.html,422212097
Miếng Dán Mụn Mayan Ultra Thin Spot Plus 12+8 Miếng,,https://hasaki.vn/san-pham/mieng-dan-tri-mun-mayancare-12-mieng-3365.html,100250032
Serum Obagi Vitamin C 15% Sáng Da & Chống Oxy Hóa 12.5ml,,https://hasaki.vn/san-pham/gift-serum-obagi-vitamin-c-15-sang-da-chong-oxy-hoa-12-5ml-115943.html,422217229
Dầu Tẩy Trang DHC Chiết Xuất Olive Làm Sạch Sâu Da 70ml,,https://hasaki.vn/san-pham/dau-tay-trang-dhc-70ml-35448.html,232100005
Mặt Nạ Ngủ Môi Care:Nel Chiết Xuất Quả Mọng 5g,,https://hasaki.vn/san-pham/mat-na-ngu-moi-care-nel-chiet-xuat-qua-mong-5g-78454.html,225200013
Tẩy Tế Bào Chết Rosette Hỗ Trợ Dưỡng Sáng Da 120g,,https://hasaki.vn/san-pham/tay-te-bao-chet-rosette-ho-tro-duong-sang-da-120g-135221.html,422227272
Sữa Rửa Mặt Garnier Tạo Bọt Dưỡng Sáng Làn Da 100ml,,https://hasaki.vn/san-pham/sua-rua-mat-garnier-tao-bot-duong-sang-lan-da-100ml-96661.html,422204913
"Mặt Nạ Foodaholic Vitamin B Dưỡng Ẩm, Se Lỗ Chân Lông 23g",,https://hasaki.vn/san-pham/mat-na-foodaholic-chiet-xuat-vitamin-b-duong-am-ho-tro-thu-nho-lo-chan-long-23g-85439.html,365000014
Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ,,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,422211606
"Mặt Nạ Ngủ Klairs Dưỡng Sáng Da, Ngừa Lão Hóa 90ml",,https://hasaki.vn/san-pham/mat-na-ngu-duong-da-2-trong-1-klairs-90ml-84367.html,318900022
Mascara Dưỡng Mi Milaganics Dầu Dừa Nguyên Chất 5ml,,https://hasaki.vn/san-pham/mascara-duong-mi-milaganics-dau-dua-nguyen-chat-5ml-16898.html,256700011
Nước Hoa Hồng Evoluderm Dành Cho Da Khô Và Nhạy Cảm 500ml,,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-kho-va-nhay-cam-500ml-14949.html,204000033
Sữa Dưỡng Naris Cosmetics Hyaluronic Acid Cấp Ẩm Da 150ml,,https://hasaki.vn/san-pham/sua-duong-cung-cap-do-am-naris-150ml-71187.html,248700055
"Combo 10 Mặt Nạ BNBG Exosome Nâng Cơ, Trẻ Hoá Da 30ml",,https://hasaki.vn/san-pham/combo-10-mat-na-bnbg-exosome-nang-co-tre-hoa-da-30ml-118992.html,422218828
Kem Dưỡng Ẩm Curél Chuyên Sâu Cho Da Lão Hóa 40g,,https://hasaki.vn/san-pham/kem-duong-am-curel-chuyen-sau-cho-da-lao-hoa-40g-100627.html,422207119
Mặt Nạ Ngủ Môi Care:Nel Chiết Xuất Quả Lựu 23g,,https://hasaki.vn/san-pham/mat-na-ngu-moi-care-nel-chiet-xuat-qua-luu-23g-118848.html,422218746
Kem Chống Nắng Cell Fusion C Giúp Làm Dịu Tổn Thương 50ml,,https://hasaki.vn/san-pham/kem-chong-nang-cell-fusion-c-giup-lam-diu-ton-thuong-50ml-102197.html,422207959
Xịt Chống Nắng Naris Cosmetics Dưỡng Sáng Da 90g,,https://hasaki.vn/san-pham/xit-chong-nang-naris-parasola-uv-spf50-pa-90g-11764.html,248700027
"Gel Chống Nắng Fixderma Cho Da Nhờn, Mụn, Nhạy Cảm 75g",,https://hasaki.vn/san-pham/gel-chong-nang-fixderma-cho-da-nhon-mun-nhay-cam-75g-100061.html,422206921
Gel Rửa Mặt Eucerin Cho Da Mụn 150ml,,https://hasaki.vn/san-pham/gel-rua-mat-eucerin-cho-da-mun-150ml-116263.html,422217478
[Mini] Gel Rửa Mặt Bioderma Dành Cho Da Dầu & Hỗn Hợp 45ml,,https://hasaki.vn/san-pham/mini-gel-rua-mat-bioderma-danh-cho-da-dau-hon-hop-45ml-108738.html,422212892
Dung Dịch Hada Labo Dưỡng Ẩm Tối Ưu Cho Da Dầu 100ml,,https://hasaki.vn/san-pham/dung-dich-duong-am-danh-cho-da-dau-hada-labo-100ml-4365.html,224100002
Combo L'Oreal Nước Tẩy Trang Sạch Sâu Trang Điểm 400ml + Nước Tẩy Trang Căng Mịn Da 95ml,,https://hasaki.vn/san-pham/combo-l-oreal-nuoc-tay-trang-sach-sau-trang-diem-400ml-nuoc-tay-trang-cang-min-da-95ml-1-127928.html,422224137
Kem Dưỡng Ẩm Cetaphil Làm Dịu Và Phục Hồi Chuyên Sâu 45ml,,https://hasaki.vn/san-pham/kem-duong-am-cetaphil-lam-diu-va-phuc-hoi-chuyen-sau-45ml-133213.html,422226331
Tẩy Tế Bào Chết Rosette Hỗ Trợ Dưỡng Sáng Da 180g,,https://hasaki.vn/san-pham/tay-te-bao-chet-rosette-ho-tro-duong-sang-da-180g-130384.html,422225118
Dầu Tẩy Trang d program Dành Cho Da Nhạy Cảm 120ml,,https://hasaki.vn/san-pham/dau-tay-trang-d-program-danh-cho-da-nhay-cam-120ml-90445.html,422200365
Sữa Rửa Mặt Isis Pharma Giảm Nhờn Và Ngăn Ngừa Mụn 40ml,,https://hasaki.vn/san-pham/sua-rua-mat-isis-pharma-giam-nhon-va-ngan-ngua-mun-40ml-5134.html,225300002
"Toner Pyunkang Yul Cấp Ẩm, Làm Dịu Da 30ml",,https://hasaki.vn/san-pham/toner-pyunkang-yul-cap-am-lam-diu-da-30ml-112883.html,422215347
Mặt Nạ Naruko Hoa Thủy Tiên Hỗ Trợ Phục Hồi Da 25ml,,https://hasaki.vn/san-pham/mat-na-naruko-hoa-thuy-tien-ho-tro-phuc-hoi-da-25ml-55801.html,308500018
Lotion Chấm Mụn Bye Bye Blemish Dành Cho Mụn Sưng Viêm 30ml,,https://hasaki.vn/san-pham/lotion-cham-mun-bye-bye-blemish-danh-cho-mun-sung-viem-30ml-111059.html,422214339
Kem Chống Nắng Hatomugi Nâng Tông & Dưỡng Ẩm Da 70g (Xanh Bạc Hà),,https://hasaki.vn/san-pham/gel-chong-nang-hatomugi-nang-tong-mau-xanh-bac-ha-70g-102355.html,422208345
Combo 10 Mặt Nạ Đen Sexylook Tràm Trà Kiểm Soát Dầu Và Mụn 28ml,,https://hasaki.vn/san-pham/combo-10-mat-na-den-sexylook-tram-tra-kiem-soat-dau-va-mun-28ml-123344.html,422221951
Kem Chống Nắng Bioderma Giảm Bóng Nhờn 40ml (Không Màu),,https://hasaki.vn/san-pham/kem-chong-nang-bioderma-giam-bong-nhon-40ml-khong-mau-90413.html,422200376
"Dầu Tẩy Trang Senka Làm Sạch Sâu, Dưỡng Ẩm Da 230ml",,https://hasaki.vn/san-pham/dau-tay-trang-senka-230mll-69552.html,223600023
Kem Dưỡng Ẩm Bioderma Chuyên Sâu Cho Da Rất Khô 75ml,,https://hasaki.vn/san-pham/kem-duong-am-bioderma-chuyen-sau-cho-da-rat-kho-75ml-97399.html,422205240
Combo 2 Nước Tẩy Trang L'Oreal Căng Mịn Da 400ml+95ml,,https://hasaki.vn/san-pham/combo-2-nuoc-tay-trang-l-oreal-cang-min-da-400ml-95ml-125068.html,422223004
Serum L'Oreal Dưỡng Sáng Và Mờ Thâm Vùng Mắt 20ml,,https://hasaki.vn/san-pham/serum-l-oreal-duong-sang-va-mo-tham-vung-mat-20ml-112421.html,422214928
Mặt Nạ Wonjin Siêu Tinh Chất Cấp Ẩm 27g,,https://hasaki.vn/san-pham/mat-na-wonjin-sieu-tinh-chat-cap-am-27g-118560.html,422218572
Mặt Nạ Banobagi Hỗ Trợ Giảm Mụn (Tím Đậm) 30g,,https://hasaki.vn/san-pham/mat-na-banobagi-ho-tro-giam-mun-tim-dam-30g-104325.html,422209708
Sữa Chống Nắng Sunplay Dưỡng Da Sáng Đẹp 30g,,https://hasaki.vn/san-pham/sua-chong-nang-sunplay-duong-sang-da-spf50-pa-30g-12060.html,249500004
Toner Paula’s Choice Điều Chỉnh Lỗ Chân Lông 190ml,,https://hasaki.vn/san-pham/nuoc-can-bang-paula-s-choice-dieu-chinh-lo-chan-long-190ml-2306.html,100150018
Combo Simple Nước Tẩy Trang & Gel Rửa Mặt & Serum Cấp Ẩm (200ml+150ml+30ml),,https://hasaki.vn/san-pham/combo-simple-nuoc-tay-trang-sach-trang-diem-200ml-sua-rua-mat-duong-am-dang-gel-150ml-serum-hyaluronic-acid-b5-30ml-127252.html,422223759
"Dung Dịch Hada Labo Dưỡng Sáng Da, Giảm Thâm Sạm 170ml",,https://hasaki.vn/san-pham/dung-dich-hada-labo-duong-sang-da-giam-tham-sam-170ml-106621.html,422211229
Dưỡng Chất Pond's Ngăn Ngừa Lão Hóa Chuyên Sâu 30ml,,https://hasaki.vn/san-pham/duong-chat-pond-s-ngan-ngua-lao-hoa-chuyen-sau-30ml-94129.html,422203479
"Kem Dưỡng Fixderma Làm Giảm Thâm, Nám, Tàn Nhang 15g",,https://hasaki.vn/san-pham/kem-duong-fixderma-lam-giam-tham-nam-tan-nhang-15g-100053.html,422206917
Sữa Rửa Mặt Naris Acmedica Chăm Sóc Da Mụn 100g,,https://hasaki.vn/san-pham/sua-rua-mat-naris-cosmetics-ngan-ngua-mun-100g-11760.html,248700001
Tẩy Tế Bào Chết Môi BareSoul 20g,,https://hasaki.vn/san-pham/tay-te-bao-chet-moi-baresoul-20g-85469.html,399200001
"Serum Acnes B5 Tăng Cường Dưỡng Ẩm, Làm Dịu Da 25ml",,https://hasaki.vn/san-pham/serum-acnes-b5-tang-cuong-duong-am-lam-diu-da-25ml-120844.html,422219399
Toner Eucerin Dưỡng Ẩm Cho Da Nhạy Cảm 200ml,,https://hasaki.vn/san-pham/nuoc-can-bang-eucerin-duong-am-cho-da-nhay-cam-200ml-88495.html,204100077
Nước Dưỡng Eucerin Làm Sáng Và Cấp Ẩm Cho Da 100ml,,https://hasaki.vn/san-pham/nuoc-duong-eucerin-lam-sang-va-cap-am-cho-da-100ml-106261.html,422210948
"Serum Melano CC Dưỡng Sáng Cao Cấp, Cải Thiện Thâm Nám 20ml",,https://hasaki.vn/san-pham/serum-melano-cc-duong-sang-cao-cap-cai-thien-tham-nam-20ml-115299.html,422216831
Combo 10 Mặt Nạ BNBG Glutathione Dưỡng Sáng Da 30ml,,https://hasaki.vn/san-pham/combo-10-mat-na-bnbg-glutathione-duong-sang-da-30ml-118988.html,422218829
Serum Eucerin 3 Tác Động Giúp Ngăn Ngừa Lão Hóa 30ml,,https://hasaki.vn/san-pham/serum-eucerin-3-tac-dong-giup-ngan-ngua-lao-hoa-30ml-119864.html,422217845
